0 6 6 01 30 e 	3612.605800	0.002900	15
1 5 5 02 29 f 	4143.274357	0.002800	9
0 4 4 01 54 e 	3112.298486	0.005300	24
1 3 3 02 53 f 	3643.033817	0.005200	25
0 3 3 01 69 f 	3188.603523	0.006800	23
0 5 5 01 41 f 	3273.505844	0.004000	24
1 4 4 02 40 e 	3804.448763	0.003900	18
0 3 3 01 68 e 	3134.656521	0.006800	23
0 6 6 01 29 f 	3588.965791	0.002900	15
1 5 5 02 28 e 	4120.434479	0.002800	9
0 4 4 01 53 f 	3069.948125	0.005300	24
1 3 3 02 52 e 	3601.495009	0.005200	25
0 5 5 01 40 e 	3241.269110	0.004000	24
1 4 4 02 39 f 	3773.014178	0.003900	20
0 2 2 01 89 f 	3775.966921	0.008900	17
1 1 1 02 88 e 	4308.037739	0.008800	6
0 2 2 01 80 e 	3180.043553	0.007900	22
1 1 1 02 79 f 	3712.216914	0.007800	13
0 6 6 01 28 e 	3566.112793	0.002700	15
1 5 5 02 27 f 	4098.381224	0.002600	9
0 4 4 01 52 e 	3028.378880	0.005100	25
1 3 3 02 51 f 	3560.722557	0.005000	25
0 3 3 01 67 f 	3081.473680	0.006600	23
0 5 5 01 39 f 	3209.816788	0.003800	24
1 4 4 02 38 e 	3742.363664	0.003700	21
0 3 3 01 66 e 	3029.079412	0.006600	25
0 6 6 01 27 f 	3544.046906	0.002700	15
1 5 5 02 26 e 	4077.114693	0.002600	9
0 4 4 01 51 f 	2987.590847	0.005100	26
1 3 3 02 50 e 	3520.743841	0.005000	26
0 5 5 01 38 e 	3179.149017	0.003800	24
1 4 4 02 37 f 	3712.497297	0.003700	23
0 2 2 01 87 f 	3638.100016	0.008700	18
1 1 1 02 86 e 	4171.663637	0.008600	7
0 6 6 01 26 e 	3522.768227	0.002500	15
1 5 5 02 25 f 	4056.634984	0.002400	9
0 4 4 01 50 e 	2947.584277	0.004900	29
0 2 2 01 78 e 	3056.052259	0.007700	25
1 1 1 02 77 f 	3590.029704	0.007600	18
0 3 3 01 65 f 	2977.451674	0.006400	25
0 5 5 01 37 f 	3149.265930	0.003600	24
1 4 4 02 36 e 	3683.415267	0.003500	23
0 3 3 01 64 e 	2926.611166	0.006400	28
1 2 2 01 64 e 	3675.989849	0.006300	28
2 1 1 02 63 f 	4210.567160	0.006200	11
0 6 6 01 25 f 	3502.276851	0.002500	16
1 5 5 02 24 e 	4036.942190	0.002400	9
0 4 4 01 49 f 	2908.359278	0.004900	30
0 5 5 01 36 e 	3120.167658	0.003600	24
1 4 4 02 35 f 	3655.117661	0.003500	23
0 2 2 01 85 f 	3503.315488	0.008500	18
1 1 1 02 84 e 	4038.370057	0.008400	8
0 6 6 01 24 e 	3482.572867	0.002300	17
1 5 5 02 23 f 	4018.036401	0.002200	11
0 4 4 01 48 e 	2869.916075	0.004700	32
0 3 3 01 63 f 	2876.539304	0.006200	28
0 5 5 01 35 f 	3091.854327	0.003400	25
1 4 4 02 34 e 	3627.604642	0.003300	23
0 2 2 01 76 e 	2935.153315	0.007500	29
1 1 1 02 75 f 	3470.927528	0.007400	18
0 3 3 01 62 e 	2827.253542	0.006200	29
1 3 3 01 49 f 	3671.368824	0.004800	27
2 2 2 02 48 e 	4207.562201	0.004700	22
0 6 6 01 23 f 	3463.656362	0.002300	17
1 5 5 02 22 e 	3999.917706	0.002200	11
0 4 4 01 47 f 	2832.254787	0.004700	32
1 2 2 01 62 e 	3576.908132	0.006100	29
2 1 1 02 61 f 	4113.347530	0.006000	12
0 2 2 01 83 f 	3371.615611	0.008300	20
1 1 1 02 82 e 	3908.159519	0.008200	10
2 1 1 03 69 f 	4364.641274	0.006800	7
0 5 5 01 34 e 	3064.326061	0.003400	25
1 4 4 02 33 f 	3600.876309	0.003300	23
