v	unc	v1'	v2'	l2'	v3'	J'	parity'	v1''	v2''	l2''	v3''	J''	parity''	tag
2613.40176	0.0001	3	1	1	03	20	e	1	1	1	02	21	f	tag38756
2613.47309	0.0001	2	2	2	02	41	f	0	2	2	01	42	e	tag38757
2613.494414	0.0001	2	2	2	02	41	f	0	2	2	01	42	e	tag38758
2613.558326	0.0001	3	1	1	03	20	e	1	1	1	02	21	f	tag38759
2613.63007	0.0001	3	0	0	03	15		1	0	0	02	16		tag38760
2613.637159	0.0001	2	1	1	02	39	f	0	1	1	01	40	e	tag38761
2613.701249	0.0001	2	1	1	02	38	e	0	1	1	01	39	f	tag38762
2613.844046	0.0001	1	2	2	02	56	e	0	0	0	01	55		tag38763
2614.092478	0.0001	2	0	0	02	34		0	0	0	01	35		tag38764
2614.133095	0.0001	3	0	0	02	42		1	0	0	01	43		tag38765
2614.189628	0.0001	3	1	1	03	19	f	1	1	1	02	20	e	tag38766
2614.24787	0.0001	2	2	2	02	40	e	0	2	2	01	41	f	tag38767
2614.267067	0.0001	2	2	2	02	40	e	0	2	2	01	41	f	tag38768
2614.329546	0.0001	3	1	1	03	19	f	1	1	1	02	20	e	tag38769
2614.39646	0.0001	2	1	1	02	38	e	0	1	1	01	39	f	tag38770
2614.413708	0.0001	3	0	0	03	14		1	0	0	02	15		tag38771
2614.49754	0.0001	2	1	1	02	37	f	0	1	1	01	38	e	tag38772
2614.88556	0.0001	2	0	0	02	33		0	0	0	01	34		tag38773
2614.91923	0.0001	3	0	0	02	41		1	0	0	01	42		tag38774
2614.976033	0.0001	3	1	1	03	18	e	1	1	1	02	19	f	tag38775
2615.022222	0.0001	2	2	2	02	39	f	0	2	2	01	40	e	tag38776
2615.039464	0.0001	2	2	2	02	39	f	0	2	2	01	40	e	tag38777
2615.100222	0.0001	3	1	1	03	18	e	1	1	1	02	19	f	tag38778
2615.155833	0.0001	2	1	1	02	37	f	0	1	1	01	38	e	tag38779
2615.195614	0.0001	3	0	0	03	13		1	0	0	02	14		tag38780
2615.292886	0.0001	2	1	1	02	36	e	0	1	1	01	37	f	tag38781
2615.677693	0.0001	2	0	0	02	32		0	0	0	01	33		tag38782
2615.704977	0.0001	3	0	0	02	40		1	0	0	01	41		tag38783
2615.76097	0.0001	3	1	1	03	17	f	1	1	1	02	18	e	tag38784
2615.796155	0.0001	2	2	2	02	38	e	0	2	2	01	39	f	tag38785
2615.811603	0.0001	2	2	2	02	38	e	0	2	2	01	39	f	tag38786
2615.870352	0.0001	3	1	1	03	17	f	1	1	1	02	18	e	tag38787
2615.915274	0.0001	2	1	1	02	36	e	0	1	1	01	37	f	tag38788
2615.975786	0.0001	3	0	0	03	12		1	0	0	02	13		tag38789
2616.087281	0.0001	2	1	1	02	35	f	0	1	1	01	36	e	tag38790
2616.468867	0.0001	2	0	0	02	31		0	0	0	01	32		tag38791
2616.490314	0.0001	3	0	0	02	39		1	0	0	01	40		tag38792
2616.544438	0.0001	3	1	1	03	16	e	1	1	1	02	17	f	tag38793
2616.569676	0.0001	2	2	2	02	37	f	0	2	2	01	38	e	tag38794
2616.58348	0.0001	2	2	2	02	37	f	0	2	2	01	38	e	tag38795
2616.639933	0.0001	3	1	1	03	16	e	1	1	1	02	17	f	tag38796
2616.674777	0.0001	2	1	1	02	35	f	0	1	1	01	36	e	tag38797
2616.754222	0.0001	3	0	0	03	11		1	0	0	02	12		tag38798
2616.880722	0.0001	2	1	1	02	34	e	0	1	1	01	35	f	tag38799
2617.259074	0.0001	2	0	0	02	30		0	0	0	01	31		tag38800
2617.27522	0.0001	3	0	0	02	38		1	0	0	01	39		tag38801
2617.326435	0.0001	3	1	1	03	15	f	1	1	1	02	16	e	tag38802
2617.342791	0.0001	2	2	2	02	36	e	0	2	2	01	37	f	tag38803
2617.355093	0.0001	2	2	2	02	36	e	0	2	2	01	37	f	tag38804
2617.408962	0.0001	3	1	1	03	15	f	1	1	1	02	16	e	tag38805
2617.434337	0.0001	2	1	1	02	34	e	0	1	1	01	35	f	tag38806
2617.530919	0.0001	3	0	0	03	10		1	0	0	02	11		tag38807
2617.673206	0.0001	2	1	1	02	33	f	0	1	1	01	34	e	tag38808
2618.048306	0.0001	2	0	0	02	29		0	0	0	01	30		tag38809
2618.059677	0.0001	3	0	0	02	37		1	0	0	01	38		tag38810
2618.106958	0.0001	3	1	1	03	14	e	1	1	1	02	15	f	tag38811
2618.115508	0.0001	2	2	2	02	35	f	0	2	2	01	36	e	tag38812
2618.126439	0.0001	2	2	2	02	35	f	0	2	2	01	36	e	tag38813
2618.177436	0.0001	3	1	1	03	14	e	1	1	1	02	15	f	tag38814
2618.193951	0.0001	2	1	1	02	33	f	0	1	1	01	34	e	tag38815
2618.305875	0.0001	3	0	0	03	9		1	0	0	02	10		tag38816
2618.46473	0.0001	2	1	1	02	32	e	0	1	1	01	33	f	tag38817
2618.836555	0.0001	2	0	0	02	28		0	0	0	01	29		tag38818
2618.843663	0.0001	3	0	0	02	36		1	0	0	01	37		tag38819
2618.886004	0.0001	3	1	1	03	13	f	1	1	1	02	14	e	tag38820
2618.887833	0.0001	2	2	2	02	34	e	0	2	2	01	35	f	tag38821
2618.897515	0.0001	2	2	2	02	34	e	0	2	2	01	35	f	tag38822
2618.945353	0.0001	3	1	1	03	13	f	1	1	1	02	14	e	tag38823
2618.953614	0.0001	2	1	1	02	32	e	0	1	1	01	33	f	tag38824
2619.079088	0.0001	3	0	0	03	8		1	0	0	02	9		tag38825
2619.255289	0.0001	2	1	1	02	31	f	0	1	1	01	32	e	tag38826
2619.623813	0.0001	2	0	0	02	27		0	0	0	01	28		tag38827
2619.627162	0.0001	3	0	0	02	35		1	0	0	01	36		tag38828
2619.659771	0.0001	2	2	2	02	33	f	0	2	2	01	34	e	tag38829
2619.663571	0.0001	3	1	1	03	12	e	1	1	1	02	13	f	tag38830
2619.66832	0.0001	2	2	2	02	33	f	0	2	2	01	34	e	tag38831
2619.71271	0.0001	3	1	1	03	12	e	1	1	1	02	13	f	tag38832
2619.713321	0.0001	2	1	1	02	31	f	0	1	1	01	32	e	tag38833
2619.850555	0.0001	3	0	0	03	7		1	0	0	02	8		tag38834
2620.04488	0.0001	2	1	1	02	30	e	0	1	1	01	31	f	tag38835
2620.410073	0.0001	2	0	0	02	26		0	0	0	01	27		tag38836
2620.410153	0.0001	3	0	0	02	34		1	0	0	01	35		tag38837
2620.431329	0.0001	2	2	2	02	32	e	0	2	2	01	33	f	tag38838
2620.43885	0.0001	2	2	2	02	32	e	0	2	2	01	33	f	tag38839
2620.439655	0.0001	3	1	1	03	11	f	1	1	1	02	12	e	tag38840
2620.473069	0.0001	2	1	1	02	30	e	0	1	1	01	31	f	tag38841
2620.479504	0.0001	3	1	1	03	11	f	1	1	1	02	12	e	tag38842
2620.620274	0.0001	3	0	0	03	6		1	0	0	02	7		tag38843
2620.8335	0.0001	2	1	1	02	29	f	0	1	1	01	30	e	tag38844
2621.19262	0.0001	3	0	0	02	33		1	0	0	01	34		tag38845
2621.195329	0.0001	2	0	0	02	25		0	0	0	01	26		tag38846
2621.20251	0.0001	2	2	2	02	31	f	0	2	2	01	32	e	tag38847
2621.209103	0.0001	2	2	2	02	31	f	0	2	2	01	32	e	tag38848
2621.214255	0.0001	3	1	1	03	10	e	1	1	1	02	11	f	tag38849
2621.232853	0.0001	2	1	1	02	29	f	0	1	1	01	30	e	tag38850
2621.245732	0.0001	3	1	1	03	10	e	1	1	1	02	11	f	tag38851
2621.388242	0.0001	3	0	0	03	5		1	0	0	02	6		tag38852
2621.621146	0.0001	2	1	1	02	28	e	0	1	1	01	29	f	tag38853
2621.97332	0.0001	2	2	2	02	30	e	0	2	2	01	31	f	tag38854
2621.974546	0.0001	3	0	0	02	32		1	0	0	01	33		tag38855
2621.979076	0.0001	2	2	2	02	30	e	0	2	2	01	31	f	tag38856
2621.979572	0.0001	2	0	0	02	24		0	0	0	01	25		tag38857
2621.987368	0.0001	3	1	1	03	9	f	1	1	1	02	10	e	tag38858
2621.992669	0.0001	2	1	1	02	28	e	0	1	1	01	29	f	tag38859
2622.011391	0.0001	3	1	1	03	9	f	1	1	1	02	10	e	tag38860
2622.154456	0.0001	3	0	0	03	4		1	0	0	02	5		tag38861
2622.407814	0.0001	2	1	1	02	27	f	0	1	1	01	28	e	tag38862
2622.743764	0.0001	2	2	2	02	29	f	0	2	2	01	30	e	tag38863
2622.748768	0.0001	2	2	2	02	29	f	0	2	2	01	30	e	tag38864
2622.752513	0.0001	2	1	1	02	27	f	0	1	1	01	28	e	tag38865
2622.755913	0.0001	3	0	0	02	31		1	0	0	01	32		tag38866
2622.75899	0.0001	3	1	1	03	8	e	1	1	1	02	9	f	tag38867
2622.762796	0.0001	2	0	0	02	23		0	0	0	01	24		tag38868
2622.776479	0.0001	3	1	1	03	8	e	1	1	1	02	9	f	tag38869
2622.918912	0.0001	3	0	0	03	3		1	0	0	02	4		tag38870
2623.193502	0.0001	2	1	1	02	26	e	0	1	1	01	27	f	tag38871
2623.512381	0.0001	2	1	1	02	26	e	0	1	1	01	27	f	tag38872
2623.513844	0.0001	2	2	2	02	28	e	0	2	2	01	29	f	tag38873
2623.518175	0.0001	2	2	2	02	28	e	0	2	2	01	29	f	tag38874
2623.529119	0.0001	3	1	1	03	7	f	1	1	1	02	8	e	tag38875
2623.536706	0.0001	3	0	0	02	30		1	0	0	01	31		tag38876
2623.540993	0.0001	3	1	1	03	7	f	1	1	1	02	8	e	tag38877
2623.544995	0.0001	2	0	0	02	22		0	0	0	01	23		tag38878
2623.681609	0.0001	3	0	0	03	2		1	0	0	02	3		tag38879
2623.978205	0.0001	2	1	1	02	25	f	0	1	1	01	26	e	tag38880
2624.27227	0.0001	2	1	1	02	25	f	0	1	1	01	26	e	tag38881
2624.283565	0.0001	2	2	2	02	27	f	0	2	2	01	28	e	tag38882
2624.287295	0.0001	2	2	2	02	27	f	0	2	2	01	28	e	tag38883
2624.297752	0.0001	3	1	1	03	6	e	1	1	1	02	7	f	tag38884
2624.304928	0.0001	3	1	1	03	6	e	1	1	1	02	7	f	tag38885
2624.31691	0.0001	3	0	0	02	29		1	0	0	01	30		tag38886
2624.326163	0.0001	2	0	0	02	21		0	0	0	01	22		tag38887
2624.442543	0.0001	3	0	0	03	1		1	0	0	02	2		tag38888
2624.761922	0.0001	2	1	1	02	24	e	0	1	1	01	25	f	tag38889
2625.032176	0.0001	2	1	1	02	24	e	0	1	1	01	25	f	tag38890
2625.05293	0.0001	2	2	2	02	26	e	0	2	2	01	27	f	tag38891
2625.056126	0.0001	2	2	2	02	26	e	0	2	2	01	27	f	tag38892
2625.064886	0.0001	3	1	1	03	5	f	1	1	1	02	6	e	tag38893
2625.068283	0.0001	3	1	1	03	5	f	1	1	1	02	6	e	tag38894
2625.096508	0.0001	3	0	0	02	28		1	0	0	01	29		tag38895
2625.106293	0.0001	2	0	0	02	20		0	0	0	01	21		tag38896
2625.201711	0.0001	3	0	0	03	0		1	0	0	02	1		tag38897
2625.544648	0.0001	2	1	1	02	23	f	0	1	1	01	24	e	tag38898
2625.792095	0.0001	2	1	1	02	23	f	0	1	1	01	24	e	tag38899
2625.821943	0.0001	2	2	2	02	25	f	0	2	2	01	26	e	tag38900
2625.824665	0.0001	2	2	2	02	25	f	0	2	2	01	26	e	tag38901
2625.830518	0.0001	3	1	1	03	4	e	1	1	1	02	5	f	tag38902
2625.831055	0.0001	3	1	1	03	4	e	1	1	1	02	5	f	tag38903
2625.875487	0.0001	3	0	0	02	27		1	0	0	01	28		tag38904
2625.88538	0.0001	2	0	0	02	19		0	0	0	01	20		tag38905
2626.326381	0.0001	2	1	1	02	22	e	0	1	1	01	23	f	tag38906
2626.552023	0.0001	2	1	1	02	22	e	0	1	1	01	23	f	tag38907
2626.590605	0.0001	2	2	2	02	24	e	0	2	2	01	25	f	tag38908
2626.59291	0.0001	2	2	2	02	24	e	0	2	2	01	25	f	tag38909
2626.593239	0.0001	3	1	1	03	3	f	1	1	1	02	4	e	tag38910
2626.594645	0.0001	3	1	1	03	3	f	1	1	1	02	4	e	tag38911
2626.653833	0.0001	3	0	0	02	26		1	0	0	01	27		tag38912
2626.663418	0.0001	2	0	0	02	18		0	0	0	01	19		tag38913
2626.714734	0.0001	3	0	0	03	1		1	0	0	02	0		tag38914
2627.107118	0.0001	2	1	1	02	21	f	0	1	1	01	22	e	tag38915
2627.311957	0.0001	2	1	1	02	21	f	0	1	1	01	22	e	tag38916
2627.35892	0.0001	2	2	2	02	23	f	0	2	2	01	24	e	tag38917
2627.360858	0.0001	2	2	2	02	23	f	0	2	2	01	24	e	tag38918
2627.431533	0.0001	3	0	0	02	25		1	0	0	01	26		tag38919
2627.440401	0.0001	2	0	0	02	17		0	0	0	01	18		tag38920
2627.468582	0.0001	3	0	0	03	2		1	0	0	02	1		tag38921
2627.886855	0.0001	2	1	1	02	20	e	0	1	1	01	21	f	tag38922
2628.071893	0.0001	2	1	1	02	20	e	0	1	1	01	21	f	tag38923
2628.126889	0.0001	2	2	2	02	22	e	0	2	2	01	23	f	tag38924
2628.128507	0.0001	2	2	2	02	22	e	0	2	2	01	23	f	tag38925
2628.208572	0.0001	3	0	0	02	24		1	0	0	01	25		tag38926
2628.216324	0.0001	2	0	0	02	16		0	0	0	01	17		tag38927
2628.220649	0.0001	3	0	0	03	3		1	0	0	02	2		tag38928
2628.66559	0.0001	2	1	1	02	19	f	0	1	1	01	20	e	tag38929
2628.831828	0.0001	2	1	1	02	19	f	0	1	1	01	20	e	tag38930
2628.875335	0.0001	3	1	1	02	25	f	1	1	1	01	26	e	tag38931
2628.894514	0.0001	2	2	2	02	21	f	0	2	2	01	22	e	tag38932
2628.895854	0.0001	2	2	2	02	21	f	0	2	2	01	22	e	tag38933
2628.970932	0.0001	3	0	0	03	4		1	0	0	02	3		tag38934
2628.984938	0.0001	3	0	0	02	23		1	0	0	01	24		tag38935
2628.991182	0.0001	2	0	0	02	15		0	0	0	01	16		tag38936
2629.174123	0.0001	3	1	1	02	25	f	1	1	1	01	26	e	tag38937
2629.44332	0.0001	2	1	1	02	18	e	0	1	1	01	19	f	tag38938
2629.591759	0.0001	2	1	1	02	18	e	0	1	1	01	19	f	tag38939
2629.661604	0.0001	3	1	1	02	24	e	1	1	1	01	25	f	tag38940
2629.661798	0.0001	2	2	2	02	20	e	0	2	2	01	21	f	tag38941
2629.662898	0.0001	2	2	2	02	20	e	0	2	2	01	21	f	tag38942
2629.719426	0.0001	3	0	0	03	5		1	0	0	02	4		tag38943
2629.76062	0.0001	3	0	0	02	22		1	0	0	01	23		tag38944
2629.76497	0.0001	2	0	0	02	14		0	0	0	01	15		tag38945
2629.93555	0.0001	3	1	1	02	24	e	1	1	1	01	25	f	tag38946
2630.220041	0.0001	2	1	1	02	17	f	0	1	1	01	18	e	tag38947
2630.351682	0.0001	2	1	1	02	17	f	0	1	1	01	18	e	tag38948
2630.42874	0.0001	2	2	2	02	19	f	0	2	2	01	20	e	tag38949
2630.429635	0.0001	2	2	2	02	19	f	0	2	2	01	20	e	tag38950
2630.446789	0.0001	3	1	1	02	23	f	1	1	1	01	24	e	tag38951
2630.466128	0.0001	3	0	0	03	6		1	0	0	02	5		tag38952
2630.535606	0.0001	3	0	0	02	21		1	0	0	01	22		tag38953
2630.537683	0.0001	2	0	0	02	13		0	0	0	01	14		tag38954
2630.696967	0.0001	3	1	1	02	23	f	1	1	1	01	24	e	tag38955
2630.995751	0.0001	2	1	1	02	16	e	0	1	1	01	17	f	tag38956
2631.111593	0.0001	2	1	1	02	16	e	0	1	1	01	17	f	tag38957
2631.195343	0.0001	2	2	2	02	18	e	0	2	2	01	19	f	tag38958
2631.196063	0.0001	2	2	2	02	18	e	0	2	2	01	19	f	tag38959
2631.211033	0.0001	3	0	0	03	7		1	0	0	02	6		tag38960
2631.230884	0.0001	3	1	1	02	22	e	1	1	1	01	23	f	tag38961
2631.309316	0.0001	2	0	0	02	12		0	0	0	01	13		tag38962
2631.309884	0.0001	3	0	0	02	20		1	0	0	01	21		tag38963
2631.458368	0.0001	3	1	1	02	22	e	1	1	1	01	23	f	tag38964
2631.770447	0.0001	2	1	1	02	15	f	0	1	1	01	16	e	tag38965
2631.87149	0.0001	2	1	1	02	15	f	0	1	1	01	16	e	tag38966
2631.954137	0.0001	3	0	0	03	8		1	0	0	02	7		tag38967
2631.961608	0.0001	2	2	2	02	17	f	0	2	2	01	18	e	tag38968
2631.962179	0.0001	2	2	2	02	17	f	0	2	2	01	18	e	tag38969
2632.013885	0.0001	3	1	1	02	21	f	1	1	1	01	22	e	tag38970
2632.079865	0.0001	2	0	0	02	11		0	0	0	01	12		tag38971
2632.083444	0.0001	3	0	0	02	19		1	0	0	01	20		tag38972
2632.219746	0.0001	3	1	1	02	21	f	1	1	1	01	22	e	tag38973
2632.544126	0.0001	2	1	1	02	14	e	0	1	1	01	15	f	tag38974
2632.631369	0.0001	2	1	1	02	14	e	0	1	1	01	15	f	tag38975
2632.653086	0.0001	3	1	1	03	4	e	1	1	1	02	3	f	tag38976
2632.669169	0.0001	3	1	1	03	4	e	1	1	1	02	3	f	tag38977
2632.695436	0.0001	3	0	0	03	9		1	0	0	02	8		tag38978
2632.727534	0.0001	2	2	2	02	16	e	0	2	2	01	17	f	tag38979
2632.727982	0.0001	2	2	2	02	16	e	0	2	2	01	17	f	tag38980
2632.795786	0.0001	3	1	1	02	20	e	1	1	1	01	21	f	tag38981
2632.849325	0.0001	2	0	0	02	10		0	0	0	01	11		tag38982
2632.856275	0.0001	3	0	0	02	18		1	0	0	01	19		tag38983
2632.981097	0.0001	3	1	1	02	20	e	1	1	1	01	21	f	tag38984
2633.316784	0.0001	2	1	1	02	13	f	0	1	1	01	14	e	tag38985
2633.391226	0.0001	2	1	1	02	13	f	0	1	1	01	14	e	tag38986
2633.403519	0.0001	3	1	1	03	5	f	1	1	1	02	4	e	tag38987
2633.425914	0.0001	3	1	1	03	5	f	1	1	1	02	4	e	tag38988
2633.434924	0.0001	3	0	0	03	10		1	0	0	02	9		tag38989
2633.493122	0.0001	2	2	2	02	15	f	0	2	2	01	16	e	tag38990
2633.493468	0.0001	2	2	2	02	15	f	0	2	2	01	16	e	tag38991
2633.576584	0.0001	3	1	1	02	19	f	1	1	1	01	20	e	tag38992
2633.617692	0.0001	2	0	0	02	9		0	0	0	01	10		tag38993
2633.628368	0.0001	3	0	0	02	17		1	0	0	01	18		tag38994
2633.742414	0.0001	3	1	1	02	19	f	1	1	1	01	20	e	tag38995
2634.088419	0.0001	2	1	1	02	12	e	0	1	1	01	13	f	tag38996
2634.151059	0.0001	2	1	1	02	12	e	0	1	1	01	13	f	tag38997
2634.152413	0.0001	3	1	1	03	6	e	1	1	1	02	5	f	tag38998
2634.172598	0.0001	3	0	0	03	11		1	0	0	02	10		tag38999
2634.182037	0.0001	3	1	1	03	6	e	1	1	1	02	5	f	tag39000
2634.258372	0.0001	2	2	2	02	14	e	0	2	2	01	15	f	tag39001
2634.258635	0.0001	2	2	2	02	14	e	0	2	2	01	15	f	tag39002
2634.356272	0.0001	3	1	1	02	18	e	1	1	1	01	19	f	tag39003
2634.384962	0.0001	2	0	0	02	8		0	0	0	01	9		tag39004
2634.399712	0.0001	3	0	0	02	16		1	0	0	01	17		tag39005
2634.503692	0.0001	3	1	1	02	18	e	1	1	1	01	19	f	tag39006
2634.859029	0.0001	2	1	1	02	11	f	0	1	1	01	12	e	tag39007
2634.899764	0.0001	3	1	1	03	7	f	1	1	1	02	6	e	tag39008
2634.908452	0.0001	3	0	0	03	12		1	0	0	02	11		tag39009
2634.910865	0.0001	2	1	1	02	11	f	0	1	1	01	12	e	tag39010
2634.937534	0.0001	3	1	1	03	7	f	1	1	1	02	6	e	tag39011
2635.023284	0.0001	2	2	2	02	13	f	0	2	2	01	14	e	tag39012
2635.02348	0.0001	2	2	2	02	13	f	0	2	2	01	14	e	tag39013
2635.134848	0.0001	3	1	1	02	17	f	1	1	1	01	18	e	tag39014
2635.151131	0.0001	2	0	0	02	7		0	0	0	01	8		tag39015
2635.170299	0.0001	3	0	0	02	15		1	0	0	01	16		tag39016
2635.264926	0.0001	3	1	1	02	17	f	1	1	1	01	18	e	tag39017
2635.628609	0.0001	2	1	1	02	10	e	0	1	1	01	11	f	tag39018
2635.642483	0.0001	3	0	0	03	13		1	0	0	02	12		tag39019
2635.645568	0.0001	3	1	1	03	8	e	1	1	1	02	7	f	tag39020
2635.67064	0.0001	2	1	1	02	10	e	0	1	1	01	11	f	tag39021
2635.6924	0.0001	3	1	1	03	8	e	1	1	1	02	7	f	tag39022
2635.787858	0.0001	2	2	2	02	12	e	0	2	2	01	13	f	tag39023
2635.788	0.0001	2	2	2	02	12	e	0	2	2	01	13	f	tag39024
2635.912306	0.0001	3	1	1	02	16	e	1	1	1	01	17	f	tag39025
2635.916194	0.0001	2	0	0	02	6		0	0	0	01	7		tag39026
2635.94012	0.0001	3	0	0	02	14		1	0	0	01	15		tag39027
2636.02611	0.0001	3	1	1	02	16	e	1	1	1	01	17	f	tag39028
2636.374684	0.0001	3	0	0	03	14		1	0	0	02	13		tag39029
2636.389822	0.0001	3	1	1	03	9	f	1	1	1	02	8	e	tag39030
2636.397157	0.0001	2	1	1	02	9	f	0	1	1	01	10	e	tag39031
2636.43038	0.0001	2	1	1	02	9	f	0	1	1	01	10	e	tag39032
2636.446632	0.0001	3	1	1	03	9	f	1	1	1	02	8	e	tag39033
2636.552094	0.0001	2	2	2	02	11	f	0	2	2	01	12	e	tag39034
2636.552194	0.0001	2	2	2	02	11	f	0	2	2	01	12	e	tag39035
2636.680148	0.0001	2	0	0	02	5		0	0	0	01	6		tag39036
2636.688643	0.0001	3	1	1	02	15	f	1	1	1	01	16	e	tag39037
2636.709167	0.0001	3	0	0	02	13		1	0	0	01	14		tag39038
2636.78724	0.0001	3	1	1	02	15	f	1	1	1	01	16	e	tag39039
2637.105052	0.0001	3	0	0	03	15		1	0	0	02	14		tag39040
2637.132522	0.0001	3	1	1	03	10	e	1	1	1	02	9	f	tag39041
2637.16467	0.0001	2	1	1	02	8	e	0	1	1	01	9	f	tag39042
2637.190084	0.0001	2	1	1	02	8	e	0	1	1	01	9	f	tag39043
2637.200225	0.0001	3	1	1	03	10	e	1	1	1	02	9	f	tag39044
2637.315989	0.0001	2	2	2	02	10	e	0	2	2	01	11	f	tag39045
2637.316058	0.0001	2	2	2	02	10	e	0	2	2	01	11	f	tag39046
2637.44299	0.0001	2	0	0	02	4		0	0	0	01	5		tag39047
2637.463854	0.0001	3	1	1	02	14	e	1	1	1	01	15	f	tag39048
2637.477432	0.0001	3	0	0	02	12		1	0	0	01	13		tag39049
2637.54831	0.0001	3	1	1	02	14	e	1	1	1	01	15	f	tag39050
2637.83358	0.0001	3	0	0	03	16		1	0	0	02	15		tag39051
2637.873664	0.0001	3	1	1	03	11	f	1	1	1	02	10	e	tag39052
2637.931145	0.0001	2	1	1	02	7	f	0	1	1	01	8	e	tag39053
2637.949747	0.0001	2	1	1	02	7	f	0	1	1	01	8	e	tag39054
2637.953177	0.0001	3	1	1	03	11	f	1	1	1	02	10	e	tag39055
2638.079545	0.0001	2	2	2	02	9	f	0	2	2	01	10	e	tag39056
2638.07959	0.0001	2	2	2	02	9	f	0	2	2	01	10	e	tag39057
2638.204715	0.0001	2	0	0	02	3		0	0	0	01	4		tag39058
2638.237934	0.0001	3	1	1	02	13	f	1	1	1	01	14	e	tag39059
2638.244907	0.0001	3	0	0	02	11		1	0	0	01	12		tag39060
2638.309317	0.0001	3	1	1	02	13	f	1	1	1	01	14	e	tag39061
2638.560265	0.0001	3	0	0	03	17		1	0	0	02	16		tag39062
2638.613244	0.0001	3	1	1	03	12	e	1	1	1	02	11	f	tag39063
2638.69658	0.0001	2	1	1	02	6	e	0	1	1	01	7	f	tag39064
2638.705481	0.0001	3	1	1	03	12	e	1	1	1	02	11	f	tag39065
2638.709367	0.0001	2	1	1	02	6	e	0	1	1	01	7	f	tag39066
2638.842758	0.0001	2	2	2	02	8	e	0	2	2	01	9	f	tag39067
2638.842786	0.0001	2	2	2	02	8	e	0	2	2	01	9	f	tag39068
2638.965321	0.0001	2	0	0	02	2		0	0	0	01	3		tag39069
2639.010881	0.0001	3	1	1	02	12	e	1	1	1	01	13	f	tag39070
2639.011586	0.0001	3	0	0	02	10		1	0	0	01	11		tag39071
2639.070254	0.0001	3	1	1	02	12	e	1	1	1	01	13	f	tag39072
2639.2851	0.0001	3	0	0	03	18		1	0	0	02	17		tag39073
2639.351257	0.0001	3	1	1	03	13	f	1	1	1	02	12	e	tag39074
2639.457135	0.0001	3	1	1	03	13	f	1	1	1	02	12	e	tag39075
2639.460971	0.0001	2	1	1	02	5	f	0	1	1	01	6	e	tag39076
2639.46894	0.0001	2	1	1	02	5	f	0	1	1	01	6	e	tag39077
2639.605628	0.0001	2	2	2	02	7	f	0	2	2	01	8	e	tag39078
2639.605644	0.0001	2	2	2	02	7	f	0	2	2	01	8	e	tag39079
2639.724803	0.0001	2	0	0	02	1		0	0	0	01	2		tag39080
2639.777461	0.0001	3	0	0	02	9		1	0	0	01	10		tag39081
2639.78269	0.0001	3	1	1	02	11	f	1	1	1	01	12	e	tag39082
2639.831118	0.0001	3	1	1	02	11	f	1	1	1	01	12	e	tag39083
2640.008081	0.0001	3	0	0	03	19		1	0	0	02	18		tag39084
2640.087701	0.0001	3	1	1	03	14	e	1	1	1	02	13	f	tag39085
2640.208135	0.0001	3	1	1	03	14	e	1	1	1	02	13	f	tag39086
2640.224314	0.0001	2	1	1	02	4	e	0	1	1	01	5	f	tag39087
2640.228463	0.0001	2	1	1	02	4	e	0	1	1	01	5	f	tag39088
2640.368153	0.0001	2	2	2	02	6	e	0	2	2	01	7	f	tag39089
2640.368162	0.0001	2	2	2	02	6	e	0	2	2	01	7	f	tag39090
2640.483159	0.0001	2	0	0	02	0		0	0	0	01	1		tag39091
2640.542527	0.0001	3	0	0	02	8		1	0	0	01	9		tag39092
2640.553357	0.0001	3	1	1	02	10	e	1	1	1	01	11	f	tag39093
2640.591905	0.0001	3	1	1	02	10	e	1	1	1	01	11	f	tag39094
2640.729203	0.0001	3	0	0	03	20		1	0	0	02	19		tag39095
2640.82257	0.0001	3	1	1	03	15	f	1	1	1	02	14	e	tag39096
2640.958475	0.0001	3	1	1	03	15	f	1	1	1	02	14	e	tag39097
2640.986608	0.0001	2	1	1	02	3	f	0	1	1	01	4	e	tag39098
2640.987933	0.0001	2	1	1	02	3	f	0	1	1	01	4	e	tag39099
2641.130332	0.0001	2	2	2	02	5	f	0	2	2	01	6	e	tag39100
2641.130336	0.0001	2	2	2	02	5	f	0	2	2	01	6	e	tag39101
2641.306777	0.0001	3	0	0	02	7		1	0	0	01	8		tag39102
2641.322879	0.0001	3	1	1	02	9	f	1	1	1	01	10	e	tag39103
2641.352609	0.0001	3	1	1	02	9	f	1	1	1	01	10	e	tag39104
2641.44846	0.0001	3	0	0	03	21		1	0	0	02	20		tag39105
2641.555862	0.0001	3	1	1	03	16	e	1	1	1	02	15	f	tag39106
2641.708152	0.0001	3	1	1	03	16	e	1	1	1	02	15	f	tag39107
2641.747348	0.0001	2	1	1	02	2	e	0	1	1	01	3	f	tag39108
2641.747849	0.0001	2	1	1	02	2	e	0	1	1	01	3	f	tag39109
2641.892162	0.0001	2	2	2	02	4	e	0	2	2	01	5	f	tag39110
2641.892164	0.0001	2	2	2	02	4	e	0	2	2	01	5	f	tag39111
2641.99648	0.0001	2	0	0	02	1		0	0	0	01	0		tag39112
2642.070206	0.0001	3	0	0	02	6		1	0	0	01	7		tag39113
2642.091251	0.0001	3	1	1	02	8	e	1	1	1	01	9	f	tag39114
